Time	CFP	YFP	
Seconds	mV	mV	
			
1119	2492,01	3610,04
1120	2576,65	3586,03
1121	2570,14	3536,59
1122	2588,25	3508,31
1123	2588,25	3562,64
1124	2545,93	3604,65
1125	2520,70	3540,87
1126	2547,56	3509,33
1127	2537,39	3525,61
1128	2528,64	3510,55
1129	2495,27	3556,94
1130	2571,36	3569,35
1131	2558,75	3604,96
1132	2513,17	3618,39
1133	2425,89	3589,49
1134	2506,26	3572,40
1135	2433,21	3605,16
1136	2534,94	3639,95
1137	2467,80	3615,94
1138	2446,44	3663,86
1139	2474,31	3641,38
1140	2502,59	3598,04
1141	2521,31	3650,33
1142	2452,54	3621,03
1143	2513,58	3622,66
1144	2477,98	3579,52
1145	2497,10	3596,41
1146	2551,83	3609,84
1147	2448,47	3631,41
1148	2546,75	3584,41
1149	2480,01	3573,62
1150	2478,99	3587,66
1151	2492,22	3612,89
1152	2540,64	3610,45
1153	2560,38	3599,06
1154	2512,77	3560,19
1155	2571,57	3524,79
1156	2561,40	3538,22
1157	2588,46	3504,45
1158	2558,44	3525,00
1159	2529,25	3439,74
1160	2527,01	3537,61
1161	2627,11	3532,32
1162	2604,53	3516,65
1163	2560,58	3537,61
1164	2556,92	3514,01
1165	2581,33	3536,29
1166	2534,94	3602,31
1167	2406,15	3642,60
1168	2445,42	3603,53
1169	2427,72	3595,39
1170	2466,58	3622,45
1171	2475,13	3593,97
1172	2420,19	3594,99
1173	2540,23	3645,04
1174	2516,23	3649,92
1175	2501,98	3607,60
1176	2477,16	3613,50
1177	2495,47	3551,04
1178	2513,38	3616,55
1179	2483,37	3647,07
1180	2475,53	3634,87
1181	2511,14	3558,36
1182	2447,66	3613,91
1183	2475,74	3569,15
1184	2512,97	3629,58
1185	2596,59	3628,76
1186	2522,94	3647,07
1187	2491,20	3602,72
1188	2543,08	3602,72
1189	2587,85	3508,31
1190	2561,19	3548,80
1191	2545,73	3509,13
1192	2529,45	3517,67
1193	2518,67	3527,84
1194	2569,94	3552,06
1195	2625,69	3551,24
1196	2563,23	3530,08
1197	2586,22	3534,97
1198	2595,37	3538,22
1199	2537,39	3551,85
1200	2603,31	3566,91
1201	2572,18	3584,41
1202	2584,18	3511,57
1203	2527,62	3629,98
1204	2494,46	3636,90
1205	2503,81	3615,94
1206	2488,56	3654,19
1207	2493,85	3661,52
1208	2548,17	3671,69
1209	2561,40	3608,42
1210	2506,87	3584,20
1211	2538,81	3584,41
1212	2562,41	3535,17
1213	2511,14	3577,79
1214	2455,80	3616,15
1215	2487,54	3623,68
1216	2516,43	3585,22
1217	2591,91	3683,49
1218	2650,92	3762,84
1219	2673,50	3619,91
1220	2579,71	3493,26
1221	2633,42	3558,36
1222	2631,18	3615,13
1223	2635,66	3675,76
1224	2563,43	3538,83
1225	2577,67	3669,86
1226	2580,11	3778,31
1227	2634,23	3862,34
1228	2553,66	3747,18
1229	2525,99	3693,67
1230	2534,54	3739,85
1231	2519,69	3715,03
1232	2520,70	3720,32
1233	2527,01	3706,89
1234	2573,20	3769,96
1235	2530,88	3896,52
1236	2327,62	4059,70
1237	2141,65	4216,77
1238	2104,21	4244,03
1239	2195,37	4196,42
1240	2203,50	4121,96
1241	2257,83	4123,18
1242	2339,42	4013,31
1243	2352,03	3974,04
1244	2317,65	3896,72
1245	2149,59	3909,13
1246	2110,72	3839,96
1247	2149,79	3835,68
1248	2087,73	3757,15
1249	2148,37	3753,08
1250	2218,76	3661,11
1251	2249,28	3709,54
1252	2187,63	3683,90
1253	2156,50	3735,58
1254	2167,29	3744,74
1255	2221,82	3786,65
1256	2182,55	3804,76
1257	2158,54	3759,79
1258	2160,78	3819,41
1259	2188,04	3770,37
1260	2214,49	3749,92
1261	2249,28	3817,78
1262	2256,40	3805,77
1263	2185,80	3751,86
1264	2213,27	3846,87
1265	2268,20	3890,21
1266	2209,61	3905,88
1267	2191,30	3904,66
1268	2180,31	3915,24
1269	2138,60	3954,10
1270	2161,18	4043,42
1271	2129,85	3910,35
1272	2075,93	3804,15
1273	2144,30	3798,75
1274	2166,88	3802,72
1275	2175,63	3758,77
1276	2142,67	3680,64
1277	2167,08	3636,70
1278	2191,91	3574,64
1279	2302,79	3552,67
1280	2284,07	3537,81
1281	2291,40	3486,85
1282	2265,15	3467,42
1283	2270,24	3434,66
1284	2336,57	3431,81
1285	2290,59	3442,39
1286	2306,05	3427,74
1287	2270,65	3423,06
1288	2318,66	3400,68
1289	2332,70	3461,51
1290	2294,45	3449,71
1291	2297,91	3469,45
1292	2289,36	3458,26
1293	2207,37	3512,58
1294	2226,70	3527,13
1295	2140,63	3567,72
1296	2152,23	3551,85
1297	2174,00	3636,49
1298	2073,08	3682,27
1299	2028,32	3710,15
1300	2056,71	3690,72
1301	2045,41	3758,98
1302	2057,21	3779,93
1303	1956,91	3786,45
1304	2004,92	3860,10
1305	1900,95	3888,99
1306	1902,18	3842,40
1307	1880,30	3731,92
1308	1903,40	3757,15
1309	2000,85	3719,51
1310	2042,56	3667,42
1311	2058,43	3604,35
1312	2075,12	3589,29
1313	2077,56	3645,45
1314	2137,58	3593,36
1315	2111,95	3589,29
1316	2120,08	3523,16
1317	2134,33	3517,26
1318	2173,39	3467,62
1319	2223,85	3538,22
1320	2206,35	3522,76
1321	2172,37	3543,00
1322	2240,33	3547,38
1323	2154,47	3557,35
1324	2138,60	3614,11
1325	2153,86	3736,60
1326	2082,85	3720,52
1327	1973,39	3768,74
1328	1976,44	3697,74
1329	1990,88	3754,09
1330	2058,03	3765,49
1331	2057,42	3705,47
1332	2096,89	3621,64
1333	2159,96	3656,64
1334	2111,95	3682,07
1335	2104,62	3614,11
1336	2090,99	3633,64
1337	2129,65	3571,18
1338	2158,54	3535,98
1339	2204,72	3547,58
1340	2169,93	3605,16
1341	2213,68	3595,80
1342	2275,22	3594,58
1343	2210,62	3511,97
1344	2179,90	3530,69
1345	2183,97	3568,33
1346	2199,23	3584,20
1347	2148,77	3531,51
1348	2227,92	3521,94
1349	2207,47	3532,01
1350	2214,29	3578,30
1351	2143,69	3590,10
1352	2127,82	3644,22
1353	2131,27	3654,40
1354	2096,69	3671,08
1355	2065,56	3691,33
1356	2082,85	3708,52
1357	2066,98	3758,57
1358	2018,35	3753,48
1359	1963,01	3828,36
1360	2004,72	3825,10
1361	2009,60	3783,39
1362	2059,45	3743,82
1363	2070,85	3674,34
1364	2073,29	3584,81
1365	2174,00	3627,95
1366	2179,70	3601,90
1367	2171,56	3544,53
1368	2220,80	3600,68
1369	2210,22	3622,96
1370	2183,97	3535,37
1371	2207,98	3570,16
1372	2204,32	3612,89
1373	2234,84	3633,03
1374	2201,88	3649,92
1375	2176,95	3626,32
1376	2159,96	3630,80
1377	2163,42	3680,03
1378	2119,07	3712,18
1379	2064,13	3687,56
1380	2040,94	3715,44
1381	2055,99	3725,61
1382	2079,80	3733,34
1383	2060,37	3712,69
1384	2117,85	3682,88
1385	2153,45	3684,31
1386	2142,46	3690,00
1387	2199,03	3641,99
1388	2127,00	3596,61
1389	2135,45	3578,10
1390	2188,85	3646,26
1391	2170,75	3618,39
1392	2145,31	3604,75
1393	2157,93	3553,07
1394	2164,44	3553,07
1395	2207,98	3634,05
1396	2225,17	3636,09
1397	2214,29	3588,07
1398	2208,39	3586,44
1399	2201,88	3618,59
1400	2204,93	3630,39
1401	2204,32	3622,05
1402	2215,91	3587,87
1403	2205,64	3623,27
1404	2178,48	3652,36
1405	2142,87	3644,22
1406	2079,80	3685,93
1407	2091,80	3760,61
1408	2119,27	3749,62
1409	2162,61	3679,63
1410	2167,49	3633,03
1411	2194,35	3686,75
1412	2213,88	3624,49
1413	2224,05	3625,30
1414	2226,70	3599,26
1415	2256,40	3593,97
1416	2264,54	3566,71
1417	2246,84	3586,03
1418	2276,55	3538,02
1419	2403,30	3501,19
1420	2337,18	3504,65
1421	2305,85	3536,59
1422	2324,77	3530,29
1423	2285,91	3538,42
1424	2221,41	3533,13
1425	2157,32	3579,73
1426	2119,47	3608,82
1427	2109,91	3734,16
1428	2125,78	3763,86
1429	1976,03	3763,45
1430	2182,45	3714,83
1431	2205,74	3632,02
1432	2232,19	3644,22
1433	2248,67	3638,53
1434	2257,22	3613,71
1435	2222,43	3589,49
1436	2207,57	3604,14
1437	2294,15	3604,35
1438	2257,83	3573,42
1439	2166,88	3598,45
1440	2193,13	3601,09
1441	2198,62	3600,28
1442	2204,32	3622,05
1443	2268,20	3579,32
1444	2247,45	3584,20
1445	2255,59	3616,76
1446	2238,30	3603,74
1447	2266,98	3622,25
1448	2253,56	3601,50
1449	2287,13	3598,85
1450	2216,32	3590,31
1451	2281,43	3540,46
1452	2304,01	3549,41
1453	2321,11	3483,49
1454	2374,21	3491,02
1455	2305,24	3505,87
1456	2327,01	3499,16
1457	2352,74	3464,87
1458	2299,54	3509,13
1459	2274,72	3544,12
1460	2308,69	3497,32
1461	2411,65	3500,38
1462	2312,97	3530,90
1463	2308,69	3512,38
1464	2370,75	3533,74
1465	2259,05	3551,24
1466	2201,67	3582,78
1467	2246,23	3607,40
1468	2243,18	3661,72
1469	2229,55	3687,97
1470	2147,75	3714,83
1471	2216,93	3656,23
1472	2212,86	3679,22
1473	2193,94	3602,92
1474	2240,53	3626,93
1475	2354,27	3593,56
1476	2367,29	3533,95
1477	2361,39	3457,85
1478	2365,87	3485,32
1479	2405,14	3492,85
1480	2441,56	3492,03
1481	2369,73	3487,97
1482	2424,06	3429,16
1483	2458,85	3415,74
1484	2378,48	3400,27
1485	2420,19	3409,02
1486	2373,40	3473,72
1487	2349,59	3485,93
1488	2363,63	3443,20
1489	2400,86	3517,47
1490	2350,40	3477,59
1491	2429,96	3517,67
1492	2416,33	3555,11
1493	2417,14	3587,05
1494	2372,38	3571,79
1495	2308,90	3579,32
1496	2377,26	3635,68
1497	2342,47	3648,70
1498	2365,26	3681,87
1499	2393,33	3752,37
1500	2288,96	3744,33
1501	2342,27	3693,06
1502	2388,45	3755,72
1503	2394,35	3738,83
1504	2347,15	3714,01
1505	2360,37	3713,00
1506	2278,78	3711,16
1507	2321,11	3690,61
1508	2355,90	3743,72
1509	2319,48	3709,94
1510	2366,88	3698,55
1511	2328,02	3694,99
1512	2267,39	3688,99
1513	2315,61	3677,59
1514	2350,61	3693,46
1515	2365,66	3663,96
1516	2406,97	3662,13
1517	2377,67	3639,55
1518	2369,33	3683,90
1519	2439,11	3653,79
1520	2369,12	3648,50
1521	2420,19	3666,00
1522	2379,30	3646,06
1523	2392,32	3656,43
1524	2463,73	3688,99
1525	2420,80	3711,77
1526	2353,66	3681,26
1527	2409,20	3738,83
1528	2364,85	3763,45
1529	2294,45	3738,63
1530	2337,18	3748,60
1531	2302,39	3721,95
1532	2332,91	3667,83
1533	2395,47	3626,32
1534	2386,42	3645,04
1535	2406,56	3639,95
1536	2450,91	3610,65
1537	2430,98	3588,27
1538	2346,13	3605,57
1539	2288,96	3637,92
1540	2460,88	3615,74
1541	2447,86	3590,10
1542	2398,42	3626,12
1543	2408,59	3631,41
1544	2401,07	3606,99
1545	2478,79	3651,96
1546	2429,96	3620,62
1547	2325,78	3672,10
1548	2375,43	3625,30
1549	2350,40	3688,17
1550	2374,21	3634,87
1551	2346,95	3631,20
1552	2317,04	3660,81
1553	2285,09	3681,25
1554	2418,56	3611,06
1555	2461,90	3579,93
1556	2411,24	3590,31
1557	2459,87	3551,45
1558	2464,75	3552,46
1559	2470,85	3555,21
1560	2406,76	3533,74
1561	2508,49	3545,75
1562	2470,45	3530,69
1563	2492,62	3569,96
1564	2471,26	3552,67
1565	2519,28	3643,00
1566	2605,75	3743,51
1567	2623,45	3680,03
1568	2548,98	3694,48
1569	2463,12	3711,57
1570	2328,63	3694,89
1571	2338,40	3672,71
1572	2326,40	3710,96
1573	2295,37	3692,24
1574	2325,99	3690,00
1575	2402,69	3713,00
1576	2307,88	3615,74
1577	2363,63	3593,36
1578	2430,98	3568,94
1579	2433,62	3594,88
1580	2405,75	3613,30
1581	2436,06	3582,37
1582	2469,02	3548,19
1583	2475,53	3518,89
1584	2458,44	3500,99
1585	2500,15	3500,78
1586	2464,14	3520,42
1587	2546,14	3499,77
1588	2446,64	3517,06
1589	2511,14	3561,62
1590	2446,44	3582,98
1591	2409,41	3592,14
1592	2471,46	3605,57
1593	2435,45	3627,54
1594	2463,53	3650,33
1595	2452,75	3572,00
1596	2520,09	3607,40
1597	2447,25	3607,80
1598	2414,90	3681,25
1599	2393,74	3633,85
1600	2413,27	3643,21
1601	2352,13	3635,78
1602	2348,37	3605,97
1603	2383,98	3664,98
1604	2381,33	3686,14
1605	2426,91	3632,22
1606	2393,33	3657,65
1607	2409,20	3622,66
1608	2446,85	3675,15
1609	2474,52	3643,00
1610	2314,19	3603,33
1611	2476,35	3551,85
1612	2532,91	3672,51
1613	2458,85	3598,45
1614	2433,31	3549,41
1615	2434,43	3497,93
1616	2442,78	3538,83
1617	2477,36	3546,36
1618	2522,94	3530,49
1619	2596,39	3621,44
1620	2570,55	3700,58
1621	2527,62	3772,81
1622	2560,58	3741,07
1623	2555,49	3707,50
1624	2597,81	3634,05
1625	2543,69	3661,11
1626	2550,81	3667,42
1627	2387,43	3961,02
1628	2101,57	4235,18
1629	1933,51	4478,02
1630	1804,11	4598,67
1631	1739,00	4671,10
1632	1666,16	4697,96
1633	1659,24	4813,53
1634	1648,05	4802,84
1635	1604,31	4743,33
1636	1603,69	4568,15
1637	979,47	1492,20
1638	835,62	1238,28
1639	826,06	1264,32
1640	822,19	1318,44
1641	830,33	1263,30
1642	847,52	1221,69
1643	873,26	1246,41
1644	859,02	1215,28
1645	891,17	1287,92
1646	898,90	1327,80
1647	911,11	1388,84
1648	868,79	1359,74
1649	918,33	1299,82
1650	920,47	1287,72
1651	908,67	1273,07
1652	866,96	1240,51
1653	874,08	1181,71
1654	839,69	1101,55
1655	855,46	1067,57
1656	870,41	1013,65
1657	853,32	1011,62
1658	825,25	991,47
1659	811,82	1004,09
1660	857,39	968,08
1661	855,36	963,60
1662	832,57	968,48
1663	851,49	970,31
1664	852,10	939,08
1665	866,96	944,27
1666	886,49	938,37
1667	877,74	970,93
1668	860,24	976,83
1669	883,03	965,23
1670	861,26	933,28
1671	826,26	986,39
1672	863,50	939,80
1673	866,75	919,65
1674	883,44	927,79
1675	870,01	922,30
1676	861,46	903,58
1677	882,93	901,85
1678	872,86	899,31
1679	870,62	904,39
1680	858,61	909,68
1681	914,97	939,80
1682	857,19	902,77
1683	870,82	920,47
1684	871,64	949,15
1685	935,93	933,49
1686	877,33	913,55
1687	859,63	910,09
1688	893,61	932,06
1689	882,22	910,70
1690	902,77	929,62
1691	855,77	913,14
1692	866,14	901,75
1693	901,75	903,38
1694	909,89	902,77
1695	904,39	919,25
1696	907,24	936,74
1697	889,95	909,48
1698	853,32	907,34
1699	870,41	927,99
1700	920,26	931,66
